ticker,company,collect_date,window_type,earnings_date,offset_from_ed,source_event_ticker
GOOGL,Alphabet,2023-03-27,quiet_spillover,2023-04-26,-30,META
AMZN,Amazon,2023-03-27,quiet_spillover,2023-04-26,-30,META
NVDA,NVIDIA,2023-03-27,quiet_spillover,2023-04-26,-30,META
TSLA,Tesla,2023-03-27,quiet_spillover,2023-04-26,-30,META
AAPL,Apple,2023-03-26,quiet_spillover,2023-04-26,-31,META
MSFT,Microsoft,2023-03-26,quiet_spillover,2023-04-26,-31,META
GOOGL,Alphabet,2023-03-26,quiet_spillover,2023-04-26,-31,META
AMZN,Amazon,2023-03-26,quiet_spillover,2023-04-26,-31,META
NVDA,NVIDIA,2023-03-26,quiet_spillover,2023-04-26,-31,META
TSLA,Tesla,2023-03-26,quiet_spillover,2023-04-26,-31,META
AAPL,Apple,2023-03-25,quiet_spillover,2023-04-26,-32,META
MSFT,Microsoft,2023-03-25,quiet_spillover,2023-04-26,-32,META
GOOGL,Alphabet,2023-03-25,quiet_spillover,2023-04-26,-32,META
AMZN,Amazon,2023-03-25,quiet_spillover,2023-04-26,-32,META
NVDA,NVIDIA,2023-03-25,quiet_spillover,2023-04-26,-32,META
TSLA,Tesla,2023-03-25,quiet_spillover,2023-04-26,-32,META
AAPL,Apple,2023-03-24,quiet_spillover,2023-04-26,-33,META
MSFT,Microsoft,2023-03-24,quiet_spillover,2023-04-26,-33,META
GOOGL,Alphabet,2023-03-24,quiet_spillover,2023-04-26,-33,META
AMZN,Amazon,2023-03-24,quiet_spillover,2023-04-26,-33,META
NVDA,NVIDIA,2023-03-24,quiet_spillover,2023-04-26,-33,META
TSLA,Tesla,2023-03-24,quiet_spillover,2023-04-26,-33,META
AAPL,Apple,2023-03-23,quiet_spillover,2023-04-26,-34,META
MSFT,Microsoft,2023-03-23,quiet_spillover,2023-04-26,-34,META
GOOGL,Alphabet,2023-03-23,quiet_spillover,2023-04-26,-34,META
AMZN,Amazon,2023-03-23,quiet_spillover,2023-04-26,-34,META
NVDA,NVIDIA,2023-03-23,quiet_spillover,2023-04-26,-34,META
TSLA,Tesla,2023-03-23,quiet_spillover,2023-04-26,-34,META
AAPL,Apple,2023-03-22,quiet_spillover,2023-04-26,-35,META
MSFT,Microsoft,2023-03-22,quiet_spillover,2023-04-26,-35,META
GOOGL,Alphabet,2023-03-22,quiet_spillover,2023-04-26,-35,META
AMZN,Amazon,2023-03-22,quiet_spillover,2023-04-26,-35,META
NVDA,NVIDIA,2023-03-22,quiet_spillover,2023-04-26,-35,META
TSLA,Tesla,2023-03-22,quiet_spillover,2023-04-26,-35,META
AAPL,Apple,2023-03-21,quiet_spillover,2023-04-26,-36,META
MSFT,Microsoft,2023-03-21,quiet_spillover,2023-04-26,-36,META
GOOGL,Alphabet,2023-03-21,quiet_spillover,2023-04-26,-36,META
AMZN,Amazon,2023-03-21,quiet_spillover,2023-04-26,-36,META
NVDA,NVIDIA,2023-03-21,quiet_spillover,2023-04-26,-36,META
TSLA,Tesla,2023-03-21,quiet_spillover,2023-04-26,-36,META
AAPL,Apple,2023-03-20,quiet_spillover,2023-04-26,-37,META
MSFT,Microsoft,2023-03-20,quiet_spillover,2023-04-26,-37,META
GOOGL,Alphabet,2023-03-20,quiet_spillover,2023-04-26,-37,META
AMZN,Amazon,2023-03-20,quiet_spillover,2023-04-26,-37,META
NVDA,NVIDIA,2023-03-20,quiet_spillover,2023-04-26,-37,META
TSLA,Tesla,2023-03-20,quiet_spillover,2023-04-26,-37,META
AAPL,Apple,2023-01-31,sentiment_spillover,2023-02-01,-1,META
MSFT,Microsoft,2023-01-31,sentiment_spillover,2023-02-01,-1,META
GOOGL,Alphabet,2023-01-31,sentiment_spillover,2023-02-01,-1,META
AMZN,Amazon,2023-01-31,sentiment_spillover,2023-02-01,-1,META
NVDA,NVIDIA,2023-01-31,sentiment_spillover,2023-02-01,-1,META
TSLA,Tesla,2023-01-31,sentiment_spillover,2023-02-01,-1,META
AAPL,Apple,2023-01-30,sentiment_spillover,2023-02-01,-2,META
MSFT,Microsoft,2023-01-30,sentiment_spillover,2023-02-01,-2,META
GOOGL,Alphabet,2023-01-30,sentiment_spillover,2023-02-01,-2,META
AMZN,Amazon,2023-01-30,sentiment_spillover,2023-02-01,-2,META
NVDA,NVIDIA,2023-01-30,sentiment_spillover,2023-02-01,-2,META
TSLA,Tesla,2023-01-30,sentiment_spillover,2023-02-01,-2,META
AAPL,Apple,2023-01-29,sentiment_spillover,2023-02-01,-3,META
MSFT,Microsoft,2023-01-29,sentiment_spillover,2023-02-01,-3,META
GOOGL,Alphabet,2023-01-29,sentiment_spillover,2023-02-01,-3,META
AMZN,Amazon,2023-01-29,sentiment_spillover,2023-02-01,-3,META
NVDA,NVIDIA,2023-01-29,sentiment_spillover,2023-02-01,-3,META
TSLA,Tesla,2023-01-29,sentiment_spillover,2023-02-01,-3,META
AAPL,Apple,2023-01-28,sentiment_spillover,2023-02-01,-4,META
MSFT,Microsoft,2023-01-28,sentiment_spillover,2023-02-01,-4,META
GOOGL,Alphabet,2023-01-28,sentiment_spillover,2023-02-01,-4,META
AMZN,Amazon,2023-01-28,sentiment_spillover,2023-02-01,-4,META
NVDA,NVIDIA,2023-01-28,sentiment_spillover,2023-02-01,-4,META
TSLA,Tesla,2023-01-28,sentiment_spillover,2023-02-01,-4,META
AAPL,Apple,2023-01-27,sentiment_spillover,2023-02-01,-5,META
MSFT,Microsoft,2023-01-27,sentiment_spillover,2023-02-01,-5,META
GOOGL,Alphabet,2023-01-27,sentiment_spillover,2023-02-01,-5,META
AMZN,Amazon,2023-01-27,sentiment_spillover,2023-02-01,-5,META
NVDA,NVIDIA,2023-01-27,sentiment_spillover,2023-02-01,-5,META
TSLA,Tesla,2023-01-27,sentiment_spillover,2023-02-01,-5,META
AAPL,Apple,2023-01-26,sentiment_spillover,2023-02-01,-6,META
MSFT,Microsoft,2023-01-26,sentiment_spillover,2023-02-01,-6,META
GOOGL,Alphabet,2023-01-26,sentiment_spillover,2023-02-01,-6,META
AMZN,Amazon,2023-01-26,sentiment_spillover,2023-02-01,-6,META
NVDA,NVIDIA,2023-01-26,sentiment_spillover,2023-02-01,-6,META
TSLA,Tesla,2023-01-26,sentiment_spillover,2023-02-01,-6,META
AAPL,Apple,2023-01-25,sentiment_spillover,2023-02-01,-7,META
MSFT,Microsoft,2023-01-25,sentiment_spillover,2023-02-01,-7,META
GOOGL,Alphabet,2023-01-25,sentiment_spillover,2023-02-01,-7,META
AMZN,Amazon,2023-01-25,sentiment_spillover,2023-02-01,-7,META
NVDA,NVIDIA,2023-01-25,sentiment_spillover,2023-02-01,-7,META
TSLA,Tesla,2023-01-25,sentiment_spillover,2023-02-01,-7,META
AAPL,Apple,2023-01-02,quiet_spillover,2023-02-01,-30,META
MSFT,Microsoft,2023-01-02,quiet_spillover,2023-02-01,-30,META
GOOGL,Alphabet,2023-01-02,quiet_spillover,2023-02-01,-30,META
AMZN,Amazon,2023-01-02,quiet_spillover,2023-02-01,-30,META
NVDA,NVIDIA,2023-01-02,quiet_spillover,2023-02-01,-30,META
TSLA,Tesla,2023-01-02,quiet_spillover,2023-02-01,-30,META
AAPL,Apple,2023-01-01,quiet_spillover,2023-02-01,-31,META
MSFT,Microsoft,2023-01-01,quiet_spillover,2023-02-01,-31,META
GOOGL,Alphabet,2023-01-01,quiet_spillover,2023-02-01,-31,META
AMZN,Amazon,2023-01-01,quiet_spillover,2023-02-01,-31,META
NVDA,NVIDIA,2023-01-01,quiet_spillover,2023-02-01,-31,META
TSLA,Tesla,2023-01-01,quiet_spillover,2023-02-01,-31,META
AAPL,Apple,2022-12-31,quiet_spillover,2023-02-01,-32,META
MSFT,Microsoft,2022-12-31,quiet_spillover,2023-02-01,-32,META
GOOGL,Alphabet,2022-12-31,quiet_spillover,2023-02-01,-32,META
AMZN,Amazon,2022-12-31,quiet_spillover,2023-02-01,-32,META
NVDA,NVIDIA,2022-12-31,quiet_spillover,2023-02-01,-32,META
TSLA,Tesla,2022-12-31,quiet_spillover,2023-02-01,-32,META
AAPL,Apple,2022-12-30,quiet_spillover,2023-02-01,-33,META
MSFT,Microsoft,2022-12-30,quiet_spillover,2023-02-01,-33,META
GOOGL,Alphabet,2022-12-30,quiet_spillover,2023-02-01,-33,META
AMZN,Amazon,2022-12-30,quiet_spillover,2023-02-01,-33,META
NVDA,NVIDIA,2022-12-30,quiet_spillover,2023-02-01,-33,META
TSLA,Tesla,2022-12-30,quiet_spillover,2023-02-01,-33,META
AAPL,Apple,2022-12-29,quiet_spillover,2023-02-01,-34,META
MSFT,Microsoft,2022-12-29,quiet_spillover,2023-02-01,-34,META
GOOGL,Alphabet,2022-12-29,quiet_spillover,2023-02-01,-34,META
AMZN,Amazon,2022-12-29,quiet_spillover,2023-02-01,-34,META
NVDA,NVIDIA,2022-12-29,quiet_spillover,2023-02-01,-34,META
TSLA,Tesla,2022-12-29,quiet_spillover,2023-02-01,-34,META
AAPL,Apple,2022-12-28,quiet_spillover,2023-02-01,-35,META
MSFT,Microsoft,2022-12-28,quiet_spillover,2023-02-01,-35,META
GOOGL,Alphabet,2022-12-28,quiet_spillover,2023-02-01,-35,META
AMZN,Amazon,2022-12-28,quiet_spillover,2023-02-01,-35,META
NVDA,NVIDIA,2022-12-28,quiet_spillover,2023-02-01,-35,META
TSLA,Tesla,2022-12-28,quiet_spillover,2023-02-01,-35,META
AAPL,Apple,2022-12-27,quiet_spillover,2023-02-01,-36,META
MSFT,Microsoft,2022-12-27,quiet_spillover,2023-02-01,-36,META
GOOGL,Alphabet,2022-12-27,quiet_spillover,2023-02-01,-36,META
AMZN,Amazon,2022-12-27,quiet_spillover,2023-02-01,-36,META
NVDA,NVIDIA,2022-12-27,quiet_spillover,2023-02-01,-36,META
TSLA,Tesla,2022-12-27,quiet_spillover,2023-02-01,-36,META
AAPL,Apple,2022-12-26,quiet_spillover,2023-02-01,-37,META
MSFT,Microsoft,2022-12-26,quiet_spillover,2023-02-01,-37,META
GOOGL,Alphabet,2022-12-26,quiet_spillover,2023-02-01,-37,META
AMZN,Amazon,2022-12-26,quiet_spillover,2023-02-01,-37,META
NVDA,NVIDIA,2022-12-26,quiet_spillover,2023-02-01,-37,META
TSLA,Tesla,2022-12-26,quiet_spillover,2023-02-01,-37,META
AAPL,Apple,2022-10-25,sentiment_spillover,2022-10-26,-1,META
MSFT,Microsoft,2022-10-25,sentiment_spillover,2022-10-26,-1,META
GOOGL,Alphabet,2022-10-25,sentiment_spillover,2022-10-26,-1,META
AMZN,Amazon,2022-10-25,sentiment_spillover,2022-10-26,-1,META
NVDA,NVIDIA,2022-10-25,sentiment_spillover,2022-10-26,-1,META
TSLA,Tesla,2022-10-25,sentiment_spillover,2022-10-26,-1,META
AAPL,Apple,2022-10-24,sentiment_spillover,2022-10-26,-2,META
MSFT,Microsoft,2022-10-24,sentiment_spillover,2022-10-26,-2,META
GOOGL,Alphabet,2022-10-24,sentiment_spillover,2022-10-26,-2,META
AMZN,Amazon,2022-10-24,sentiment_spillover,2022-10-26,-2,META
NVDA,NVIDIA,2022-10-24,sentiment_spillover,2022-10-26,-2,META
TSLA,Tesla,2022-10-24,sentiment_spillover,2022-10-26,-2,META
AAPL,Apple,2022-10-23,sentiment_spillover,2022-10-26,-3,META
MSFT,Microsoft,2022-10-23,sentiment_spillover,2022-10-26,-3,META
GOOGL,Alphabet,2022-10-23,sentiment_spillover,2022-10-26,-3,META
AMZN,Amazon,2022-10-23,sentiment_spillover,2022-10-26,-3,META
NVDA,NVIDIA,2022-10-23,sentiment_spillover,2022-10-26,-3,META
TSLA,Tesla,2022-10-23,sentiment_spillover,2022-10-26,-3,META
AAPL,Apple,2022-10-22,sentiment_spillover,2022-10-26,-4,META
MSFT,Microsoft,2022-10-22,sentiment_spillover,2022-10-26,-4,META
GOOGL,Alphabet,2022-10-22,sentiment_spillover,2022-10-26,-4,META
AMZN,Amazon,2022-10-22,sentiment_spillover,2022-10-26,-4,META
NVDA,NVIDIA,2022-10-22,sentiment_spillover,2022-10-26,-4,META
TSLA,Tesla,2022-10-22,sentiment_spillover,2022-10-26,-4,META
AAPL,Apple,2022-10-21,sentiment_spillover,2022-10-26,-5,META
MSFT,Microsoft,2022-10-21,sentiment_spillover,2022-10-26,-5,META
GOOGL,Alphabet,2022-10-21,sentiment_spillover,2022-10-26,-5,META
AMZN,Amazon,2022-10-21,sentiment_spillover,2022-10-26,-5,META
NVDA,NVIDIA,2022-10-21,sentiment_spillover,2022-10-26,-5,META
TSLA,Tesla,2022-10-21,sentiment_spillover,2022-10-26,-5,META
AAPL,Apple,2022-10-20,sentiment_spillover,2022-10-26,-6,META
MSFT,Microsoft,2022-10-20,sentiment_spillover,2022-10-26,-6,META
GOOGL,Alphabet,2022-10-20,sentiment_spillover,2022-10-26,-6,META
AMZN,Amazon,2022-10-20,sentiment_spillover,2022-10-26,-6,META
NVDA,NVIDIA,2022-10-20,sentiment_spillover,2022-10-26,-6,META
TSLA,Tesla,2022-10-20,sentiment_spillover,2022-10-26,-6,META
AAPL,Apple,2022-10-19,sentiment_spillover,2022-10-26,-7,META
MSFT,Microsoft,2022-10-19,sentiment_spillover,2022-10-26,-7,META
GOOGL,Alphabet,2022-10-19,sentiment_spillover,2022-10-26,-7,META
AMZN,Amazon,2022-10-19,sentiment_spillover,2022-10-26,-7,META
NVDA,NVIDIA,2022-10-19,sentiment_spillover,2022-10-26,-7,META
TSLA,Tesla,2022-10-19,sentiment_spillover,2022-10-26,-7,META
AAPL,Apple,2022-09-26,quiet_spillover,2022-10-26,-30,META
MSFT,Microsoft,2022-09-26,quiet_spillover,2022-10-26,-30,META
GOOGL,Alphabet,2022-09-26,quiet_spillover,2022-10-26,-30,META
AMZN,Amazon,2022-09-26,quiet_spillover,2022-10-26,-30,META
NVDA,NVIDIA,2022-09-26,quiet_spillover,2022-10-26,-30,META
TSLA,Tesla,2022-09-26,quiet_spillover,2022-10-26,-30,META
AAPL,Apple,2022-09-25,quiet_spillover,2022-10-26,-31,META
MSFT,Microsoft,2022-09-25,quiet_spillover,2022-10-26,-31,META
GOOGL,Alphabet,2022-09-25,quiet_spillover,2022-10-26,-31,META
AMZN,Amazon,2022-09-25,quiet_spillover,2022-10-26,-31,META
NVDA,NVIDIA,2022-09-25,quiet_spillover,2022-10-26,-31,META
TSLA,Tesla,2022-09-25,quiet_spillover,2022-10-26,-31,META
AAPL,Apple,2022-09-24,quiet_spillover,2022-10-26,-32,META
MSFT,Microsoft,2022-09-24,quiet_spillover,2022-10-26,-32,META
GOOGL,Alphabet,2022-09-24,quiet_spillover,2022-10-26,-32,META
AMZN,Amazon,2022-09-24,quiet_spillover,2022-10-26,-32,META
NVDA,NVIDIA,2022-09-24,quiet_spillover,2022-10-26,-32,META
TSLA,Tesla,2022-09-24,quiet_spillover,2022-10-26,-32,META
AAPL,Apple,2022-09-23,quiet_spillover,2022-10-26,-33,META
MSFT,Microsoft,2022-09-23,quiet_spillover,2022-10-26,-33,META
GOOGL,Alphabet,2022-09-23,quiet_spillover,2022-10-26,-33,META
AMZN,Amazon,2022-09-23,quiet_spillover,2022-10-26,-33,META
NVDA,NVIDIA,2022-09-23,quiet_spillover,2022-10-26,-33,META
TSLA,Tesla,2022-09-23,quiet_spillover,2022-10-26,-33,META
AAPL,Apple,2022-09-22,quiet_spillover,2022-10-26,-34,META
MSFT,Microsoft,2022-09-22,quiet_spillover,2022-10-26,-34,META
GOOGL,Alphabet,2022-09-22,quiet_spillover,2022-10-26,-34,META
AMZN,Amazon,2022-09-22,quiet_spillover,2022-10-26,-34,META
NVDA,NVIDIA,2022-09-22,quiet_spillover,2022-10-26,-34,META
TSLA,Tesla,2022-09-22,quiet_spillover,2022-10-26,-34,META
AAPL,Apple,2022-09-21,quiet_spillover,2022-10-26,-35,META
MSFT,Microsoft,2022-09-21,quiet_spillover,2022-10-26,-35,META
GOOGL,Alphabet,2022-09-21,quiet_spillover,2022-10-26,-35,META
AMZN,Amazon,2022-09-21,quiet_spillover,2022-10-26,-35,META
NVDA,NVIDIA,2022-09-21,quiet_spillover,2022-10-26,-35,META
TSLA,Tesla,2022-09-21,quiet_spillover,2022-10-26,-35,META
AAPL,Apple,2022-09-20,quiet_spillover,2022-10-26,-36,META
MSFT,Microsoft,2022-09-20,quiet_spillover,2022-10-26,-36,META
GOOGL,Alphabet,2022-09-20,quiet_spillover,2022-10-26,-36,META
AMZN,Amazon,2022-09-20,quiet_spillover,2022-10-26,-36,META
NVDA,NVIDIA,2022-09-20,quiet_spillover,2022-10-26,-36,META
TSLA,Tesla,2022-09-20,quiet_spillover,2022-10-26,-36,META
AAPL,Apple,2022-09-19,quiet_spillover,2022-10-26,-37,META
MSFT,Microsoft,2022-09-19,quiet_spillover,2022-10-26,-37,META
GOOGL,Alphabet,2022-09-19,quiet_spillover,2022-10-26,-37,META
AMZN,Amazon,2022-09-19,quiet_spillover,2022-10-26,-37,META
NVDA,NVIDIA,2022-09-19,quiet_spillover,2022-10-26,-37,META
TSLA,Tesla,2022-09-19,quiet_spillover,2022-10-26,-37,META
AAPL,Apple,2022-07-26,sentiment_spillover,2022-07-27,-1,META
MSFT,Microsoft,2022-07-26,sentiment_spillover,2022-07-27,-1,META
GOOGL,Alphabet,2022-07-26,sentiment_spillover,2022-07-27,-1,META
AMZN,Amazon,2022-07-26,sentiment_spillover,2022-07-27,-1,META
NVDA,NVIDIA,2022-07-26,sentiment_spillover,2022-07-27,-1,META
TSLA,Tesla,2022-07-26,sentiment_spillover,2022-07-27,-1,META
AAPL,Apple,2022-07-25,sentiment_spillover,2022-07-27,-2,META
MSFT,Microsoft,2022-07-25,sentiment_spillover,2022-07-27,-2,META
GOOGL,Alphabet,2022-07-25,sentiment_spillover,2022-07-27,-2,META
AMZN,Amazon,2022-07-25,sentiment_spillover,2022-07-27,-2,META
NVDA,NVIDIA,2022-07-25,sentiment_spillover,2022-07-27,-2,META
TSLA,Tesla,2022-07-25,sentiment_spillover,2022-07-27,-2,META
AAPL,Apple,2022-07-24,sentiment_spillover,2022-07-27,-3,META
MSFT,Microsoft,2022-07-24,sentiment_spillover,2022-07-27,-3,META
GOOGL,Alphabet,2022-07-24,sentiment_spillover,2022-07-27,-3,META
AMZN,Amazon,2022-07-24,sentiment_spillover,2022-07-27,-3,META
NVDA,NVIDIA,2022-07-24,sentiment_spillover,2022-07-27,-3,META
TSLA,Tesla,2022-07-24,sentiment_spillover,2022-07-27,-3,META
AAPL,Apple,2022-07-23,sentiment_spillover,2022-07-27,-4,META
MSFT,Microsoft,2022-07-23,sentiment_spillover,2022-07-27,-4,META
GOOGL,Alphabet,2022-07-23,sentiment_spillover,2022-07-27,-4,META
AMZN,Amazon,2022-07-23,sentiment_spillover,2022-07-27,-4,META
NVDA,NVIDIA,2022-07-23,sentiment_spillover,2022-07-27,-4,META
TSLA,Tesla,2022-07-23,sentiment_spillover,2022-07-27,-4,META
AAPL,Apple,2022-07-22,sentiment_spillover,2022-07-27,-5,META
MSFT,Microsoft,2022-07-22,sentiment_spillover,2022-07-27,-5,META
GOOGL,Alphabet,2022-07-22,sentiment_spillover,2022-07-27,-5,META
AMZN,Amazon,2022-07-22,sentiment_spillover,2022-07-27,-5,META
NVDA,NVIDIA,2022-07-22,sentiment_spillover,2022-07-27,-5,META
TSLA,Tesla,2022-07-22,sentiment_spillover,2022-07-27,-5,META
AAPL,Apple,2022-07-21,sentiment_spillover,2022-07-27,-6,META
MSFT,Microsoft,2022-07-21,sentiment_spillover,2022-07-27,-6,META
GOOGL,Alphabet,2022-07-21,sentiment_spillover,2022-07-27,-6,META
AMZN,Amazon,2022-07-21,sentiment_spillover,2022-07-27,-6,META
NVDA,NVIDIA,2022-07-21,sentiment_spillover,2022-07-27,-6,META
TSLA,Tesla,2022-07-21,sentiment_spillover,2022-07-27,-6,META
AAPL,Apple,2022-07-20,sentiment_spillover,2022-07-27,-7,META
MSFT,Microsoft,2022-07-20,sentiment_spillover,2022-07-27,-7,META
GOOGL,Alphabet,2022-07-20,sentiment_spillover,2022-07-27,-7,META
AMZN,Amazon,2022-07-20,sentiment_spillover,2022-07-27,-7,META
NVDA,NVIDIA,2022-07-20,sentiment_spillover,2022-07-27,-7,META
TSLA,Tesla,2022-07-20,sentiment_spillover,2022-07-27,-7,META
AAPL,Apple,2022-06-27,quiet_spillover,2022-07-27,-30,META
MSFT,Microsoft,2022-06-27,quiet_spillover,2022-07-27,-30,META
GOOGL,Alphabet,2022-06-27,quiet_spillover,2022-07-27,-30,META
AMZN,Amazon,2022-06-27,quiet_spillover,2022-07-27,-30,META
NVDA,NVIDIA,2022-06-27,quiet_spillover,2022-07-27,-30,META
TSLA,Tesla,2022-06-27,quiet_spillover,2022-07-27,-30,META
AAPL,Apple,2022-06-26,quiet_spillover,2022-07-27,-31,META
MSFT,Microsoft,2022-06-26,quiet_spillover,2022-07-27,-31,META
GOOGL,Alphabet,2022-06-26,quiet_spillover,2022-07-27,-31,META
AMZN,Amazon,2022-06-26,quiet_spillover,2022-07-27,-31,META
NVDA,NVIDIA,2022-06-26,quiet_spillover,2022-07-27,-31,META
TSLA,Tesla,2022-06-26,quiet_spillover,2022-07-27,-31,META
AAPL,Apple,2022-06-25,quiet_spillover,2022-07-27,-32,META
MSFT,Microsoft,2022-06-25,quiet_spillover,2022-07-27,-32,META
GOOGL,Alphabet,2022-06-25,quiet_spillover,2022-07-27,-32,META
AMZN,Amazon,2022-06-25,quiet_spillover,2022-07-27,-32,META
NVDA,NVIDIA,2022-06-25,quiet_spillover,2022-07-27,-32,META
TSLA,Tesla,2022-06-25,quiet_spillover,2022-07-27,-32,META
AAPL,Apple,2022-06-24,quiet_spillover,2022-07-27,-33,META
MSFT,Microsoft,2022-06-24,quiet_spillover,2022-07-27,-33,META
GOOGL,Alphabet,2022-06-24,quiet_spillover,2022-07-27,-33,META
AMZN,Amazon,2022-06-24,quiet_spillover,2022-07-27,-33,META
NVDA,NVIDIA,2022-06-24,quiet_spillover,2022-07-27,-33,META
TSLA,Tesla,2022-06-24,quiet_spillover,2022-07-27,-33,META
AAPL,Apple,2022-06-23,quiet_spillover,2022-07-27,-34,META
MSFT,Microsoft,2022-06-23,quiet_spillover,2022-07-27,-34,META
GOOGL,Alphabet,2022-06-23,quiet_spillover,2022-07-27,-34,META
AMZN,Amazon,2022-06-23,quiet_spillover,2022-07-27,-34,META
NVDA,NVIDIA,2022-06-23,quiet_spillover,2022-07-27,-34,META
TSLA,Tesla,2022-06-23,quiet_spillover,2022-07-27,-34,META
AAPL,Apple,2022-06-22,quiet_spillover,2022-07-27,-35,META
MSFT,Microsoft,2022-06-22,quiet_spillover,2022-07-27,-35,META
GOOGL,Alphabet,2022-06-22,quiet_spillover,2022-07-27,-35,META
AMZN,Amazon,2022-06-22,quiet_spillover,2022-07-27,-35,META
NVDA,NVIDIA,2022-06-22,quiet_spillover,2022-07-27,-35,META
TSLA,Tesla,2022-06-22,quiet_spillover,2022-07-27,-35,META
AAPL,Apple,2022-06-21,quiet_spillover,2022-07-27,-36,META
MSFT,Microsoft,2022-06-21,quiet_spillover,2022-07-27,-36,META
GOOGL,Alphabet,2022-06-21,quiet_spillover,2022-07-27,-36,META
AMZN,Amazon,2022-06-21,quiet_spillover,2022-07-27,-36,META
NVDA,NVIDIA,2022-06-21,quiet_spillover,2022-07-27,-36,META
TSLA,Tesla,2022-06-21,quiet_spillover,2022-07-27,-36,META
AAPL,Apple,2022-06-20,quiet_spillover,2022-07-27,-37,META
MSFT,Microsoft,2022-06-20,quiet_spillover,2022-07-27,-37,META
GOOGL,Alphabet,2022-06-20,quiet_spillover,2022-07-27,-37,META
AMZN,Amazon,2022-06-20,quiet_spillover,2022-07-27,-37,META
NVDA,NVIDIA,2022-06-20,quiet_spillover,2022-07-27,-37,META
TSLA,Tesla,2022-06-20,quiet_spillover,2022-07-27,-37,META
AAPL,Apple,2022-04-26,sentiment_spillover,2022-04-27,-1,META
MSFT,Microsoft,2022-04-26,sentiment_spillover,2022-04-27,-1,META
GOOGL,Alphabet,2022-04-26,sentiment_spillover,2022-04-27,-1,META
AMZN,Amazon,2022-04-26,sentiment_spillover,2022-04-27,-1,META
NVDA,NVIDIA,2022-04-26,sentiment_spillover,2022-04-27,-1,META
TSLA,Tesla,2022-04-26,sentiment_spillover,2022-04-27,-1,META
AAPL,Apple,2022-04-25,sentiment_spillover,2022-04-27,-2,META
MSFT,Microsoft,2022-04-25,sentiment_spillover,2022-04-27,-2,META
GOOGL,Alphabet,2022-04-25,sentiment_spillover,2022-04-27,-2,META
AMZN,Amazon,2022-04-25,sentiment_spillover,2022-04-27,-2,META
NVDA,NVIDIA,2022-04-25,sentiment_spillover,2022-04-27,-2,META
TSLA,Tesla,2022-04-25,sentiment_spillover,2022-04-27,-2,META
AAPL,Apple,2022-04-24,sentiment_spillover,2022-04-27,-3,META
MSFT,Microsoft,2022-04-24,sentiment_spillover,2022-04-27,-3,META
GOOGL,Alphabet,2022-04-24,sentiment_spillover,2022-04-27,-3,META
AMZN,Amazon,2022-04-24,sentiment_spillover,2022-04-27,-3,META
NVDA,NVIDIA,2022-04-24,sentiment_spillover,2022-04-27,-3,META
TSLA,Tesla,2022-04-24,sentiment_spillover,2022-04-27,-3,META
AAPL,Apple,2022-04-23,sentiment_spillover,2022-04-27,-4,META
MSFT,Microsoft,2022-04-23,sentiment_spillover,2022-04-27,-4,META
GOOGL,Alphabet,2022-04-23,sentiment_spillover,2022-04-27,-4,META
AMZN,Amazon,2022-04-23,sentiment_spillover,2022-04-27,-4,META
NVDA,NVIDIA,2022-04-23,sentiment_spillover,2022-04-27,-4,META
TSLA,Tesla,2022-04-23,sentiment_spillover,2022-04-27,-4,META
AAPL,Apple,2022-04-22,sentiment_spillover,2022-04-27,-5,META
MSFT,Microsoft,2022-04-22,sentiment_spillover,2022-04-27,-5,META
GOOGL,Alphabet,2022-04-22,sentiment_spillover,2022-04-27,-5,META
AMZN,Amazon,2022-04-22,sentiment_spillover,2022-04-27,-5,META
NVDA,NVIDIA,2022-04-22,sentiment_spillover,2022-04-27,-5,META
TSLA,Tesla,2022-04-22,sentiment_spillover,2022-04-27,-5,META
AAPL,Apple,2022-04-21,sentiment_spillover,2022-04-27,-6,META
MSFT,Microsoft,2022-04-21,sentiment_spillover,2022-04-27,-6,META
GOOGL,Alphabet,2022-04-21,sentiment_spillover,2022-04-27,-6,META
AMZN,Amazon,2022-04-21,sentiment_spillover,2022-04-27,-6,META
NVDA,NVIDIA,2022-04-21,sentiment_spillover,2022-04-27,-6,META
TSLA,Tesla,2022-04-21,sentiment_spillover,2022-04-27,-6,META
AAPL,Apple,2022-04-20,sentiment_spillover,2022-04-27,-7,META
MSFT,Microsoft,2022-04-20,sentiment_spillover,2022-04-27,-7,META
GOOGL,Alphabet,2022-04-20,sentiment_spillover,2022-04-27,-7,META
AMZN,Amazon,2022-04-20,sentiment_spillover,2022-04-27,-7,META
NVDA,NVIDIA,2022-04-20,sentiment_spillover,2022-04-27,-7,META
TSLA,Tesla,2022-04-20,sentiment_spillover,2022-04-27,-7,META
AAPL,Apple,2022-03-28,quiet_spillover,2022-04-27,-30,META
MSFT,Microsoft,2022-03-28,quiet_spillover,2022-04-27,-30,META
GOOGL,Alphabet,2022-03-28,quiet_spillover,2022-04-27,-30,META
AMZN,Amazon,2022-03-28,quiet_spillover,2022-04-27,-30,META
NVDA,NVIDIA,2022-03-28,quiet_spillover,2022-04-27,-30,META
TSLA,Tesla,2022-03-28,quiet_spillover,2022-04-27,-30,META
AAPL,Apple,2022-03-27,quiet_spillover,2022-04-27,-31,META
MSFT,Microsoft,2022-03-27,quiet_spillover,2022-04-27,-31,META
